loci_name,adjacent_genes_0kb_tss
chr15_70100000_70200000,intergenic
chr15_70200000_70300000,intergenic
chr15_70300000_70400000,intergenic
chr15_70400000_70500000,intergenic
chr15_70500000_70600000,intergenic
chr15_70600000_70700000,intergenic
chr15_70700000_70800000,intergenic
chr15_70800000_70900000,intergenic
chr15_70900000_71000000,intergenic
chr15_71000000_71100000,intergenic
chr15_71100000_71200000,intergenic
chr15_71200000_71300000,intergenic
chr15_71300000_71400000,intergenic
chr15_71400000_71500000,intergenic
chr15_71500000_71600000,intergenic
chr15_71600000_71700000,intergenic
chr15_71700000_71800000,Fam135b
chr15_71800000_71900000,Gm16308
chr15_71900000_72000000,intergenic
chr15_72000000_72100000,Col22a1
chr15_72100000_72200000,intergenic
chr15_72200000_72300000,intergenic
chr15_72300000_72400000,intergenic
chr15_72400000_72500000,intergenic
chr15_72500000_72600000,Kcnk9
chr15_72600000_72700000,intergenic
chr15_72700000_72800000,intergenic
chr15_72800000_72900000,intergenic
chr15_72900000_73000000,intergenic
chr15_73000000_73100000,Trappc9; Chrac1
chr15_73100000_73200000,Ago2
chr15_73200000_73300000,1700085D07Rik
chr15_73300000_73400000,intergenic
chr15_73400000_73500000,Ptk2
chr15_73500000_73600000,Dennd3
chr15_73600000_73700000,Slc45a4
chr15_73700000_73800000,Gpr20; Ptp4a3
chr15_73800000_73900000,Mroh5; Gm6569
chr15_73900000_74000000,intergenic
chr15_74000000_74100000,intergenic
chr15_74100000_74200000,intergenic
chr15_74200000_74300000,intergenic
chr15_74300000_74400000,intergenic
chr15_74400000_74500000,intergenic
chr15_74500000_74600000,Adgrb1
chr15_74600000_74700000,Mroh4; Arc
chr15_74700000_74800000,Jrk; 4933427E11Rik; Psca; Them6; Slurp1; Lynx1; Ly6d; Gm17189; Ly6k
chr15_74800000_74900000,Gml; Gml2; Cyp11b1
chr15_74900000_75000000,Ly6e; Ly6a
chr15_75000000_75100000,Gm28068; Ly6c1; Gm28502
chr15_75100000_75200000,intergenic
chr15_75200000_75300000,intergenic
chr15_75300000_75400000,intergenic
chr15_75400000_75500000,intergenic
chr15_75500000_75600000,Ly6h
chr15_75600000_75700000,Zfp41; Top1mt; Gm15945
chr15_75700000_75800000,Rhpn1; Mafa
chr15_75800000_75900000,Zc3h3; Gsdmd; Mroh6; Naprt
chr15_75900000_76000000,Eef1d; Tigd5; Pycrl; Tsta3; Zfp623; Zfp707; Ccdc166; Mapk15
chr15_76000000_76100000,Fam83h; Scrib; Puf60; Gm48952; Nrbp2
chr15_76100000_76200000,Eppk1; BC024139
chr15_76200000_76300000,Plec; Parp10; Grina; Spatc1; Smpd5
chr15_76300000_76400000,Oplah; Exosc4; Gpaa1; Cyc1; Sharpin; Maf1; Gm35339; Hgh1; Tssk5; Mroh1
chr15_76400000_76500000,Bop1; Scx; Hsf1
chr15_76500000_76600000,Dgat1; Scrt1; Fbxl6; Slc52a2; Adck5
chr15_76600000_76700000,Cpsf1; Slc39a4; Vps28; Tonsl; Cyhr1; Kifc2; Ppp1r16a; Gpt
chr15_76700000_76800000,Mfsd3; Recql4; Lrrc14; Lrrc24; C030006K11Rik
chr15_76800000_76900000,Arhgap39; Zfp251; Zfp7; Commd5
chr15_76900000_77000000,Rpl8; Zfp647; 1110038F14Rik
chr15_77000000_77100000,Mb; Apol6; 1700109K24Rik
chr15_77100000_77200000,intergenic
chr15_77200000_77300000,intergenic
chr15_77300000_77400000,Rbfox2; Apol7a
chr15_77400000_77500000,Apol9a; Apol7b; Apol10a
chr15_77500000_77600000,Apol7c; 1700025B11Rik; Apol10b
chr15_77600000_77700000,Apol7e
chr15_77700000_77800000,Apol9b; Apol8
chr15_77800000_77900000,Myh9
chr15_77900000_78000000,Txn2; Foxred2; Eif3d; Gm17638
chr15_78000000_78100000,intergenic
chr15_78100000_78200000,Cacng2; A730060N03Rik; Ift27
chr15_78200000_78300000,Pvalb; Ncf4
chr15_78300000_78400000,Csf2rb2; Csf2rb; Tex33
chr15_78400000_78500000,Tst; Mpst; Kctd17; Tmprss6; Il2rb
chr15_78500000_78600000,C1qtnf6; Sstr3; Rac2; Cyth4
chr15_78600000_78700000,intergenic
chr15_78700000_78800000,Elfn2; Mfng
chr15_78800000_78900000,Card10; Cdc42ep1; Lgals2; Gm26634; Gga1
chr15_78900000_79000000,1700027A07Rik; Pdxp; Lgals1; Nol12; Triobp
chr15_79000000_79100000,H1f0; Gcat; Galr3; Ankrd54; Eif3l
chr15_79100000_79200000,Micall1; 1700088E04Rik; Polr2f; Sox10
chr15_79200000_79300000,Pick1; Slc16a8; Baiap2l2
chr15_79300000_79400000,Pla2g6; Gm20420; Maff
chr15_79400000_79500000,Tmem184b; Csnk1e; Gm16059
chr15_79500000_79600000,Kcnj4; Kdelr3; Ddx17
chr15_79600000_79700000,Dmc1; Fam227a; Cby1; Tomm22; Josd1; Gtpbp1
chr15_79700000_79800000,Sun2; Gm16575; Dnal4
chr15_79800000_79900000,Nptxr; Npcd; Cbx6; AC113595.1; Apobec3
chr15_79900000_80000000,Cbx7
chr15_80000000_80100000,Pdgfb; Rpl3; Syngr1
chr15_80100000_80200000,Tab1; Mgat3
chr15_80200000_80300000,Mief1; Atf4; Rps19bp1; Cacna1i
chr15_80300000_80400000,intergenic
chr15_80400000_80500000,intergenic
chr15_80500000_80600000,Enthd1; Grap2
chr15_80600000_80700000,Fam83f
chr15_80700000_80800000,Tnrc6b
chr15_80800000_80900000,intergenic
chr15_80900000_81000000,Adsl; Sgsm3
chr15_81000000_81100000,intergenic
chr15_81100000_81200000,intergenic
chr15_81200000_81300000,Mchr1
chr15_81300000_81400000,Slc25a17
chr15_81400000_81500000,St13; Xpnpep3; Dnajb7; Gm17025; Rbx1
chr15_81500000_81600000,Ep300
chr15_81600000_81700000,L3mbtl2; Chadl
chr15_81700000_81800000,Rangap1; Zc3h7b
chr15_81800000_81900000,Gm17597; Tef; Tob2; Phf5a; Aco2
chr15_81900000_82000000,Polr3h; Csdc2; Pmm1; Xrcc6
chr15_82000000_82100000,Desi1; Snu13; Mei1
chr15_82100000_82200000,Ccdc134; Srebf2
chr15_82200000_82300000,Shisa8; Tnfrsf13c; Cenpm; 1500009C09Rik; Wbp2nl
chr15_82300000_82400000,Naga; Smdt1; Ndufa6; Cyp2d22; Cyp2d11
chr15_82400000_82500000,Cyp2d9
chr15_82500000_82600000,intergenic
chr15_82600000_82700000,Cyp2d34
chr15_82700000_82800000,Cyp2d26
chr15_82800000_82900000,Gm20324
chr15_82900000_83000000,Tcf20
chr15_83000000_83100000,Nfam1; Serhl
chr15_83100000_83200000,Gm17206; Rrp7a; Poldip3; Cyb5r3
chr15_83200000_83300000,A4galt
chr15_83300000_83400000,Arfgap3; 1700001L05Rik
chr15_83400000_83500000,Pacsin2
chr15_83500000_83600000,Ttll1; Bik; Mcat; Tspo; Ttll12
chr15_83600000_83700000,intergenic
chr15_83700000_83800000,Scube1; Mpped1
chr15_83800000_83900000,intergenic
chr15_83900000_84000000,intergenic
chr15_84000000_84100000,Efcab6
chr15_84100000_84200000,Sult4a1; Pnpla5; Pnpla3; Samm50
chr15_84200000_84300000,Parvb
chr15_84300000_84400000,Parvg
chr15_84400000_84500000,intergenic
chr15_84500000_84600000,Rtl6
chr15_84600000_84700000,Prr5
chr15_84700000_84800000,Arhgap8
chr15_84800000_84900000,Phf21b
chr15_84900000_85000000,Gm29666; Nup50; 5031439G07Rik
chr15_85000000_85100000,Upk3a; Fam118a
chr15_85100000_85200000,Smc1b; Ribc2
chr15_85200000_85300000,Fbln1
chr15_85300000_85400000,Atxn10
chr15_85400000_85500000,intergenic
chr15_85500000_85600000,7530416G11Rik; Wnt7b; AU022754
chr15_85600000_85700000,intergenic
chr15_85700000_85800000,Ppara
chr15_85800000_85900000,Cdpf1; Pkdrej; Ttc38; Gtse1; Trmu
chr15_85900000_86000000,intergenic
chr15_86000000_86100000,Celsr1; Gramd4; Gm15722
chr15_86100000_86200000,Cerk; Gm15569
chr15_86200000_86300000,Tbc1d22a
chr15_86300000_86400000,intergenic
chr15_86400000_86500000,intergenic
chr15_86500000_86600000,intergenic
chr15_86600000_86700000,intergenic
chr15_86700000_86800000,intergenic
chr15_86800000_86900000,intergenic
chr15_86900000_87000000,intergenic
chr15_87000000_87100000,intergenic
chr15_87100000_87200000,intergenic
chr15_87200000_87300000,intergenic
chr15_87300000_87400000,intergenic
chr15_87400000_87500000,intergenic
chr15_87500000_87600000,intergenic
chr15_87600000_87700000,intergenic
chr15_87700000_87800000,intergenic
chr15_87800000_87900000,intergenic
chr15_87900000_88000000,intergenic
chr15_88000000_88100000,intergenic
chr15_88100000_88200000,intergenic
chr15_88200000_88300000,intergenic
chr15_88300000_88400000,intergenic
chr15_88400000_88500000,intergenic
chr15_88500000_88600000,intergenic
chr15_88600000_88700000,intergenic
chr15_88700000_88800000,Brd1; Zbed4
chr15_88800000_88900000,Alg12; Creld2; Pim3
chr15_88900000_89000000,Ttll8; Mlc1; Mov10l1
chr15_89000000_89100000,Panx2; 1810021B22Rik; Trabd; Selenoo
chr15_89100000_89200000,Tubgcp6; Hdac10; Mapk12; Mapk11; Plxnb2; Dennd6b
chr15_89200000_89300000,Ppp6r2
chr15_89300000_89400000,Sbf1; Adm2; Lmf2; Ncaph2; Sco2; Tymp; Odf3b; Klhdc7b
chr15_89400000_89500000,Syce3; Chkb; C730034F03Rik; Mapk8ip2; Arsa; C230037L18Rik; Shank3
chr15_89500000_89600000,Gm15609; Acr; Rabl2
chr15_89600000_89700000,intergenic
chr15_89700000_89800000,intergenic
chr15_89800000_89900000,Syt10
chr15_89900000_90000000,intergenic
chr15_90000000_90100000,intergenic
chr15_90100000_90200000,intergenic
chr15_90200000_90300000,Alg10b
chr15_90300000_90400000,intergenic
chr15_90400000_90500000,intergenic
chr15_90500000_90600000,intergenic
chr15_90600000_90700000,Cpne8
chr15_90700000_90800000,intergenic
chr15_90800000_90900000,intergenic
chr15_90900000_91000000,intergenic
chr15_91000000_91100000,Kif21a
chr15_91100000_91200000,Abcd2; CN725425
chr15_91200000_91300000,intergenic
chr15_91300000_91400000,intergenic
chr15_91400000_91500000,intergenic
chr15_91500000_91600000,Slc2a13; 4933438A12Rik
chr15_91600000_91700000,Lrrk2
chr15_91700000_91800000,intergenic
chr15_91800000_91900000,Smgc
chr15_91900000_92000000,intergenic
chr15_92000000_92100000,Cntn1
chr15_92100000_92200000,intergenic
chr15_92200000_92300000,intergenic
chr15_92300000_92400000,Gm26760; Pdzrn4
chr15_92400000_92500000,intergenic
chr15_92500000_92600000,intergenic
chr15_92600000_92700000,intergenic
chr15_92700000_92800000,intergenic
chr15_92800000_92900000,intergenic
chr15_92900000_93000000,intergenic
chr15_93000000_93100000,Gm30085
chr15_93100000_93200000,intergenic
chr15_93200000_93300000,Gxylt1
chr15_93300000_93400000,Yaf2; Zcrb1; Pphln1
chr15_93400000_93500000,intergenic
chr15_93500000_93600000,Prickle1
chr15_93600000_93700000,intergenic
chr15_93700000_93800000,intergenic
chr15_93800000_93900000,intergenic
chr15_93900000_94000000,intergenic
chr15_94000000_94100000,intergenic
chr15_94100000_94200000,intergenic
chr15_94200000_94300000,intergenic
chr15_94300000_94400000,intergenic
chr15_94400000_94500000,Adamts20
chr15_94500000_94600000,Pus7l; Irak4; Twf1
chr15_94600000_94700000,Tmem117
chr15_94700000_94800000,intergenic
chr15_94800000_94900000,intergenic
chr15_94900000_95000000,intergenic
chr15_95000000_95100000,intergenic
chr15_95100000_95200000,intergenic
chr15_95200000_95300000,intergenic
chr15_95300000_95400000,intergenic
chr15_95400000_95500000,intergenic
chr15_95500000_95600000,Nell2
chr15_95600000_95700000,Dbx2
chr15_95700000_95800000,Gm49169; A130051J06Rik; Ano6
chr15_95800000_95900000,Gm49173; Gm17546
chr15_95900000_96000000,intergenic
chr15_96000000_96100000,D030018L15Rik
chr15_96100000_96200000,intergenic
chr15_96200000_96300000,2610037D02Rik; Arid2
chr15_96300000_96400000,intergenic
chr15_96400000_96500000,Scaf11
chr15_96500000_96600000,intergenic
chr15_96600000_96700000,Slc38a1; Slc38a2
chr15_96700000_96800000,intergenic
chr15_96800000_96900000,intergenic
chr15_96900000_97000000,intergenic
chr15_97000000_97100000,Slc38a4
chr15_97100000_97200000,intergenic
chr15_97200000_97300000,Amigo2; Pced1b
chr15_97300000_97400000,intergenic
chr15_97400000_97500000,intergenic
chr15_97500000_97600000,intergenic
chr15_97600000_97700000,intergenic
chr15_97700000_97800000,Rpap3; Endou; Rapgef3; Rapgef3os1; Rapgef3os2; Slc48a1
chr15_97800000_97900000,Hdac7
chr15_97900000_98000000,Vdr; Tmem106c
chr15_98000000_98100000,Col2a1; Senp1; Pfkm
chr15_98100000_98200000,Asb8; Ccdc184
chr15_98200000_98300000,Gm44579; Olfr286; Zfp641
chr15_98300000_98400000,Olfr285
chr15_98400000_98500000,Olfr282; Olfr281; OR5BS1P; Olfr279
chr15_98500000_98600000,Kansl2; Ccnt1; 9330020H09Rik; 4930415O20Rik; Gm29331
chr15_98600000_98700000,Adcy6; Cacnb3; Ddx23; Rnd1
chr15_98700000_98800000,Ccdc65; Fkbp11; Arf3; Wnt10b; Wnt1
chr15_98800000_98900000,Ddn; B130046B21Rik; Prkag1; Kmt2d; Rhebl1
chr15_98900000_99000000,Lmbr1l; Tuba1b; Tuba1a
chr15_99000000_99100000,Tuba1c; Prph; Troap; C1ql4; Dnajc22
chr15_99100000_99200000,Spats2
chr15_99200000_99300000,Kcnh3; Mcrs1; Fam186b; Prpf40b
chr15_99300000_99400000,Fmnl3; Tmbim6
chr15_99400000_99500000,Nckap5l; Nckap5los; Bcdin3d
chr15_99500000_99600000,Faim2; Aqp2; Aqp5
chr15_99600000_99700000,Aqp6; Racgap1; Asic1
chr15_99700000_99800000,Smarcd1; Gm17349; Gm16537; Gpd1; Cox14; Cers5; Gm17058
chr15_99800000_99900000,Lima1; Gm17057
chr15_99900000_100000000,Fam186a; Gm21917; Larp4; 2310068J16Rik
chr15_100000000_100100000,Dip2b
chr15_100100000_100200000,intergenic
chr15_100200000_100300000,Atf1; Tmprss12
chr15_100300000_100400000,Mettl7a1; Mettl7a3; Methig1
chr15_100400000_100500000,Slc11a2; Gm5475; Letmd1; Csrnp2
chr15_100500000_100600000,Tfcp2; Pou6f1; Gm27209
chr15_100600000_100700000,Dazap2; Smagp; Bin2; Cela1; Galnt6os
chr15_100700000_100800000,Galnt6; Slc4a8
chr15_100800000_100900000,Scn8a
chr15_100900000_101000000,intergenic
chr15_101000000_101100000,Fignl2
chr15_101100000_101200000,Ankrd33; Acvrl1; Gm16031; Acvr1b
chr15_101200000_101300000,A330009N23Rik; Grasp; Nr4a1; Atg101
chr15_101300000_101400000,Krt80
chr15_101400000_101500000,Krt7; Krt87; Krt88; Krt86
chr15_101500000_101600000,Krt82; Krt90; Krt75
chr15_101600000_101700000,Gm5414
chr15_101700000_101800000,Krt72
chr15_101800000_101900000,Krt73; Krt2; Krt1; Krt77
chr15_101900000_102000000,Krt79; Krt78
chr15_102000000_102100000,Krt8; Krt18; Eif4b
chr15_102100000_102200000,Tns2; Spryd3; Igfbp6; Soat2
chr15_102200000_102300000,Csad; Zfp740; Itgb7; Rarg; Gm9918; Mfsd5; Espl1
chr15_102300000_102400000,Pfdn5; Myg1; Aaas; Sp7
chr15_102400000_102500000,Sp1; Amhr2; Prr13; Pcbp2
chr15_102500000_102600000,Map3k12; Gm10337; Tarbp2; Npff
chr15_102600000_102700000,Gm28047; Atf7; Atp5g2
chr15_102700000_102800000,Calcoco1
chr15_102800000_102900000,intergenic
chr15_102900000_103000000,Hoxc13; Hoxc5
chr15_103000000_103100000,Hoxc4
chr15_103100000_103200000,Gm28876; Gm10830; Gm28265; D930007P13Rik; Smug1
chr15_103200000_103300000,Cbx5; Hnrnpa1; Nfe2; Copz1
chr15_103300000_103400000,Gpr84; Zfp385a; Itga5
chr15_103400000_103500000,Gtsf1; Gtsf2; Nckap1l
chr15_103500000_103600000,Pde1b; Ppp1r1a; Glycam1
chr15_103600000_103700000,Gm49272
chr15_103700000_103800000,intergenic
chr15_103800000_103900000,intergenic
chr15_103900000_104000000,intergenic
chr15_104000000_104043685,Mucl2
chr16_0_100000,intergenic
chr16_100000_200000,intergenic
chr16_200000_300000,intergenic
chr16_300000_400000,intergenic
chr16_400000_500000,intergenic
chr16_500000_600000,intergenic
chr16_600000_700000,intergenic
chr16_700000_800000,intergenic
chr16_800000_900000,intergenic
chr16_900000_1000000,intergenic
chr16_1000000_1100000,intergenic
chr16_1100000_1200000,intergenic
chr16_1200000_1300000,intergenic
chr16_1300000_1400000,intergenic
chr16_1400000_1500000,intergenic
chr16_1500000_1600000,intergenic
chr16_1600000_1700000,intergenic
chr16_1700000_1800000,intergenic
chr16_1800000_1900000,intergenic
chr16_1900000_2000000,intergenic
chr16_2000000_2100000,intergenic
chr16_2100000_2200000,intergenic
chr16_2200000_2300000,intergenic
chr16_2300000_2400000,intergenic
chr16_2400000_2500000,intergenic
chr16_2500000_2600000,intergenic
chr16_2600000_2700000,intergenic
chr16_2700000_2800000,intergenic
chr16_2800000_2900000,intergenic
chr16_2900000_3000000,intergenic
chr16_3000000_3100000,intergenic
chr16_3100000_3200000,intergenic
chr16_3200000_3300000,intergenic
chr16_3300000_3400000,intergenic
chr16_3400000_3500000,intergenic
chr16_3500000_3600000,intergenic
chr16_3600000_3700000,intergenic
chr16_3700000_3800000,Zfp263; AC139347.1
chr16_3800000_3900000,Olfr15; Zfp174; Zfp597; Naa60; Gm20695
chr16_3900000_4000000,1700037C18Rik; Cluap1; Gm15537; Nlrc3
chr16_4000000_4100000,Slx4; Gm15879; Dnase1; Trap1
chr16_4100000_4200000,intergenic
chr16_4200000_4300000,Crebbp
chr16_4300000_4400000,intergenic
chr16_4400000_4500000,Adcy9
chr16_4500000_4600000,Srl; Tfap4; Glis2
chr16_4600000_4700000,Pam16; Coro7; Vasn; Dnaja3
chr16_4700000_4800000,Nmral1; Hmox2; Cdip1; Gm15835
chr16_4800000_4900000,4930562C15Rik; Ubald1; Mgrn1
chr16_4900000_5000000,Gm16861; Nudt16l1; Anks3
chr16_5000000_5100000,Smim22; Gm42477; Rogdi; Glyr1; Ubn1
chr16_5100000_5200000,Ppl; Sec14l5
chr16_5200000_5300000,Nagpa; AU021092; Alg1; Eef2kmt; Gm15983
chr16_5300000_5400000,intergenic
chr16_5400000_5500000,intergenic
chr16_5500000_5600000,intergenic
chr16_5600000_5700000,intergenic
chr16_5700000_5800000,intergenic
chr16_5800000_5900000,Rbfox1
chr16_5900000_6000000,intergenic
chr16_6000000_6100000,intergenic
chr16_6100000_6200000,intergenic
chr16_6200000_6300000,intergenic
chr16_6300000_6400000,intergenic
chr16_6400000_6500000,intergenic
chr16_6500000_6600000,intergenic
chr16_6600000_6700000,intergenic
chr16_6700000_6800000,intergenic
chr16_6800000_6900000,intergenic
chr16_6900000_7000000,intergenic
chr16_7000000_7100000,intergenic
chr16_7100000_7200000,intergenic
chr16_7200000_7300000,intergenic
chr16_7300000_7400000,intergenic
chr16_7400000_7500000,intergenic
chr16_7500000_7600000,intergenic
chr16_7600000_7700000,intergenic
chr16_7700000_7800000,intergenic
chr16_7800000_7900000,intergenic
chr16_7900000_8000000,intergenic
chr16_8000000_8100000,intergenic
chr16_8100000_8200000,intergenic
chr16_8200000_8300000,intergenic
chr16_8300000_8400000,intergenic
chr16_8400000_8500000,Tmem114; Mettl22
chr16_8500000_8600000,Abat
chr16_8600000_8700000,Tmem186; Pmm2; Carhsp1; Gm5767
chr16_8700000_8800000,Usp7
chr16_8800000_8900000,1810013L24Rik
chr16_8900000_9000000,intergenic
chr16_9000000_9100000,intergenic
chr16_9100000_9200000,intergenic
chr16_9200000_9300000,intergenic
chr16_9300000_9400000,intergenic
chr16_9400000_9500000,intergenic
chr16_9500000_9600000,intergenic
chr16_9600000_9700000,intergenic
chr16_9700000_9800000,intergenic
chr16_9800000_9900000,intergenic
chr16_9900000_10000000,Grin2a
chr16_10000000_10100000,intergenic
chr16_10100000_10200000,Rpl39l; Atf7ip2
chr16_10200000_10300000,intergenic
chr16_10300000_10400000,Emp2; Tekt5
chr16_10400000_10500000,Nubp1; Tvp23a; Ciita
chr16_10500000_10600000,Dexi; Clec16a
chr16_10600000_10700000,Gm15558
chr16_10700000_10800000,Socs1; Tnp2; Prm2
chr16_10800000_10900000,Prm1; Gm26822; Rmi2
chr16_10900000_11000000,Gm21859
chr16_11000000_11100000,Litaf; Snn
chr16_11100000_11200000,Txndc11; Zc3h7a; 4930509G22Rik
chr16_11200000_11300000,Rsl1d1; 2610020C07Rik; Gspt1
chr16_11300000_11400000,Tnfrsf17; Snx29
chr16_11400000_11500000,intergenic
chr16_11500000_11600000,intergenic
chr16_11600000_11700000,Gm4279
chr16_11700000_11800000,intergenic
chr16_11800000_11900000,intergenic
chr16_11900000_12000000,Cpped1; Gm9961; Shisa9
chr16_12000000_12100000,intergenic
chr16_12100000_12200000,intergenic
chr16_12200000_12300000,intergenic
chr16_12300000_12400000,intergenic
chr16_12400000_12500000,intergenic
chr16_12500000_12600000,intergenic
chr16_12600000_12700000,intergenic
chr16_12700000_12800000,intergenic
